split,model,calibrated,coverage,metric,mean,std,min,max,n_seeds
lab_heldout_haib,axis_guard_full,True,0.6,auroc,0.7064537830400303,0.009277181111885146,0.6960582152889845,0.7138910350963453,3
lab_heldout_haib,axis_guard_full,True,0.6,ece,0.09877729141264469,0.03572687345352804,0.05893997691398256,0.12797769240522894,3
lab_heldout_haib,axis_guard_full,True,0.6,brier,0.2230786673485651,0.011917594756566702,0.21246240561850463,0.23596969376482682,3
lab_heldout_haib,axis_guard_full,True,0.8,auprc,0.6160160392575266,0.009403424941844617,0.6103596751732266,0.6268709615873829,3
lab_heldout_haib,axis_guard_full,True,0.8,auroc,0.6965521922130483,0.001435383514883723,0.6953507119976489,0.6981416991303664,3
lab_heldout_haib,axis_guard_full,True,0.8,ece,0.10883325117612035,0.03665991736930439,0.06928003971625368,0.14167152368072414,3
lab_heldout_haib,axis_guard_full,True,0.8,brier,0.22969852179044348,0.010830189008806054,0.21949354292648274,0.24106094722497606,3
lab_heldout_haib,axis_guard_full,True,1.0,auprc,0.6240704973607342,0.0014574255464029275,0.6225352744374397,0.62543510727728,3
lab_heldout_haib,axis_guard_full,True,1.0,auroc,0.6802790616246499,0.000271753124163149,0.6800966386554621,0.6805913865546218,3
lab_heldout_haib,axis_guard_full,True,1.0,ece,0.10772714848235913,0.0392679656746098,0.06452663067024435,0.1412546691779556,3
lab_heldout_haib,axis_guard_full,True,1.0,brier,0.23369582283961807,0.008506012887449453,0.22579440640935353,0.24269905211241208,3
lab_heldout_haib,axis_guard_no_adv,False,0.2,auprc,0.4690219330833088,0.11534195555439673,0.35195919474304993,0.5825624213185759,3
lab_heldout_haib,axis_guard_no_adv,False,0.2,auroc,0.7149442201908952,0.037917014139302485,0.6754382741004815,0.7510422270037656,3
lab_heldout_haib,axis_guard_no_adv,False,0.2,ece,0.10785859297547078,0.03945833328472535,0.08336697823535173,0.1533772221551492,3
lab_heldout_haib,axis_guard_no_adv,False,0.2,brier,0.1908586384940888,0.01974107107361448,0.17615164487961338,0.21329484531151144,3
lab_heldout_haib,axis_guard_no_adv,False,0.4,auprc,0.5392743988110754,0.06794421677308683,0.4767802411747315,0.6115979525133104,3
lab_heldout_haib,axis_guard_no_adv,False,0.4,auroc,0.7027433206608159,0.019249644376901163,0.6808233684860786,0.716894782472747,3
lab_heldout_haib,axis_guard_no_adv,False,0.4,ece,0.10410134103332021,0.012488264326408373,0.09538030473183885,0.11840743057324851,3
lab_heldout_haib,axis_guard_no_adv,False,0.4,brier,0.21418791710458698,0.00665753276229425,0.2092098386093918,0.22175010067821926,3
lab_heldout_haib,axis_guard_no_adv,False,0.6,auprc,0.5782186580940043,0.04513593347087261,0.5381380219387748,0.6271104829664317,3
lab_heldout_haib,axis_guard_no_adv,False,0.6,auroc,0.694171780793725,0.013794146698991136,0.6782812405537755,0.7030639042894661,3
